,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation,name,playerID,season,date,isHome,isWin,isOT,stat.timeOnIce,stat.ot,stat.shutouts,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.decision,stat.savePercentage,stat.games,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,team.id,team.name,team.link,opponent.id,opponent.name,opponent.link,game.gamePk,game.link,game.content.link,decisionPTS,FPTS
58,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2023-03-09,False,True,False,64:45,0.0,0.0,20.0,3.0,0.0,17.0,0.0,19.0,3.0,W,0.909091,1.0,1.0,22.0,2.0,100.0,,89.47368421052632,1.0,New Jersey Devils,/api/v1/teams/1,15.0,Washington Capitals,/api/v1/teams/15,2022021029.0,/api/v1/game/2022021029/feed/live,/api/v1/game/2022021029/content,3.0,5.8
59,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2023-03-03,False,False,True,64:48,1.0,0.0,24.0,4.0,1.0,19.0,1.0,22.0,4.0,O,0.888889,1.0,1.0,27.0,3.0,100.0,100.0,86.36363636363636,1.0,New Jersey Devils,/api/v1/teams/1,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020988.0,/api/v1/game/2022020988/feed/live,/api/v1/game/2022020988/content,1.0,3.76
61,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2023-02-25,True,True,False,60:00,0.0,1.0,23.0,1.0,0.0,22.0,0.0,22.0,1.0,W,1.0,1.0,1.0,23.0,0.0,100.0,,100.0,1.0,New Jersey Devils,/api/v1/teams/1,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020941.0,/api/v1/game/2022020941/feed/live,/api/v1/game/2022020941/content,3.0,11.52
62,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2023-01-05,True,False,False,57:59,0.0,0.0,14.0,2.0,3.0,9.0,3.0,12.0,3.0,L,0.777778,1.0,1.0,18.0,4.0,66.66666666666666,100.0,75.0,1.0,New Jersey Devils,/api/v1/teams/1,19.0,St. Louis Blues,/api/v1/teams/19,2022020616.0,/api/v1/game/2022020616/feed/live,/api/v1/game/2022020616/content,-1.5,-2.14
63,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-12-17,True,False,False,57:58,0.0,0.0,25.0,1.0,1.0,23.0,1.0,25.0,2.0,L,0.892857,1.0,1.0,28.0,3.0,50.0,100.0,92.0,1.0,New Jersey Devils,/api/v1/teams/1,13.0,Florida Panthers,/api/v1/teams/13,2022020488.0,/api/v1/game/2022020488/feed/live,/api/v1/game/2022020488/content,-1.5,1.5
64,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-12-13,True,False,False,58:12,0.0,0.0,28.0,0.0,2.0,26.0,2.0,28.0,0.0,L,0.933333,1.0,1.0,30.0,2.0,,100.0,92.85714285714286,1.0,New Jersey Devils,/api/v1/teams/1,25.0,Dallas Stars,/api/v1/teams/25,2022020456.0,/api/v1/game/2022020456/feed/live,/api/v1/game/2022020456/content,-1.5,3.2199999999999998
66,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-12-03,False,True,False,59:56,0.0,0.0,31.0,1.0,4.0,26.0,4.0,27.0,2.0,W,0.939394,1.0,1.0,33.0,2.0,50.0,100.0,96.29629629629629,1.0,New Jersey Devils,/api/v1/teams/1,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020382.0,/api/v1/game/2022020382/feed/live,/api/v1/game/2022020382/content,3.0,8.44
67,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-11-25,False,True,False,59:53,0.0,0.0,33.0,3.0,0.0,30.0,0.0,31.0,3.0,W,0.970588,1.0,1.0,34.0,1.0,100.0,,96.7741935483871,1.0,New Jersey Devils,/api/v1/teams/1,7.0,Buffalo Sabres,/api/v1/teams/7,2022020327.0,/api/v1/game/2022020327/feed/live,/api/v1/game/2022020327/content,3.0,9.92
68,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-11-19,False,True,False,60:00,0.0,0.0,25.0,5.0,1.0,19.0,1.0,20.0,5.0,W,0.961538,1.0,1.0,26.0,1.0,100.0,100.0,95.0,1.0,New Jersey Devils,/api/v1/teams/1,9.0,Ottawa Senators,/api/v1/teams/9,2022020274.0,/api/v1/game/2022020274/feed/live,/api/v1/game/2022020274/content,3.0,8.0
69,40,8481033,Akira Schmid,/api/v1/people/8481033,G,Goalie,Goalie,G,New Jersey Devils,8481033,20222023,2022-11-12,True,True,False,60:00,0.0,0.0,16.0,2.0,0.0,14.0,0.0,14.0,4.0,W,0.888889,1.0,1.0,18.0,2.0,50.0,,100.0,1.0,New Jersey Devils,/api/v1/teams/1,53.0,Arizona Coyotes,/api/v1/teams/53,2022020227.0,/api/v1/game/2022020227/feed/live,/api/v1/game/2022020227/content,3.0,4.84
71,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-02-26,False,True,False,60:00,0.0,1.0,23.0,5.0,0.0,18.0,0.0,18.0,5.0,W,1.0,1.0,1.0,23.0,0.0,100.0,,100.0,2.0,New York Islanders,/api/v1/teams/2,52.0,Winnipeg Jets,/api/v1/teams/52,2022020949.0,/api/v1/game/2022020949/feed/live,/api/v1/game/2022020949/content,3.0,11.52
72,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-02-18,False,False,False,60:00,0.0,0.0,21.0,4.0,0.0,17.0,0.0,22.0,5.0,L,0.777778,1.0,1.0,27.0,6.0,80.0,,77.27272727272727,2.0,New York Islanders,/api/v1/teams/2,6.0,Boston Bruins,/api/v1/teams/6,2022020885.0,/api/v1/game/2022020885/feed/live,/api/v1/game/2022020885/content,-1.5,-2.46
73,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-02-11,False,False,True,64:07,1.0,0.0,27.0,4.0,0.0,23.0,0.0,27.0,4.0,O,0.870968,1.0,1.0,31.0,4.0,100.0,,85.18518518518519,2.0,New York Islanders,/api/v1/teams/2,8.0,Montréal Canadiens,/api/v1/teams/8,2022020835.0,/api/v1/game/2022020835/feed/live,/api/v1/game/2022020835/content,1.0,3.4799999999999995
74,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-02-06,False,True,False,60:00,0.0,0.0,25.0,2.0,1.0,22.0,1.0,23.0,2.0,W,0.961538,1.0,1.0,26.0,1.0,100.0,100.0,95.65217391304348,2.0,New York Islanders,/api/v1/teams/2,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020807.0,/api/v1/game/2022020807/feed/live,/api/v1/game/2022020807/content,3.0,8.0
75,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-01-28,True,True,False,64:28,0.0,0.0,45.0,8.0,0.0,37.0,0.0,38.0,8.0,W,0.978261,1.0,1.0,46.0,1.0,100.0,,97.36842105263158,2.0,New York Islanders,/api/v1/teams/2,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020794.0,/api/v1/game/2022020794/feed/live,/api/v1/game/2022020794/content,3.0,12.799999999999999
76,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-01-25,False,False,False,58:29,0.0,0.0,36.0,3.0,2.0,31.0,2.0,32.0,4.0,L,0.947368,1.0,1.0,38.0,2.0,75.0,100.0,96.875,2.0,New York Islanders,/api/v1/teams/2,9.0,Ottawa Senators,/api/v1/teams/9,2022020766.0,/api/v1/game/2022020766/feed/live,/api/v1/game/2022020766/content,-1.5,5.140000000000001
77,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-01-18,True,False,False,59:10,0.0,0.0,20.0,0.0,2.0,18.0,2.0,21.0,1.0,L,0.833333,1.0,1.0,24.0,4.0,0.0,100.0,85.71428571428571,2.0,New York Islanders,/api/v1/teams/2,6.0,Boston Bruins,/api/v1/teams/6,2022020713.0,/api/v1/game/2022020713/feed/live,/api/v1/game/2022020713/content,-1.5,-0.7000000000000002
78,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2023-01-06,False,False,False,60:00,0.0,0.0,17.0,2.0,0.0,15.0,0.0,19.0,2.0,L,0.809524,1.0,1.0,21.0,4.0,100.0,,78.94736842105263,2.0,New York Islanders,/api/v1/teams/2,20.0,Calgary Flames,/api/v1/teams/20,2022020626.0,/api/v1/game/2022020626/feed/live,/api/v1/game/2022020626/content,-1.5,-1.42
79,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-12-17,False,True,False,53:38,0.0,0.0,35.0,1.0,1.0,33.0,1.0,33.0,3.0,W,0.945946,1.0,1.0,37.0,2.0,33.33333333333333,100.0,100.0,2.0,New York Islanders,/api/v1/teams/2,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020494.0,/api/v1/game/2022020494/feed/live,/api/v1/game/2022020494/content,3.0,9.4
80,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-12-13,False,False,True,65:00,1.0,0.0,30.0,1.0,2.0,27.0,3.0,28.0,2.0,O,0.909091,1.0,1.0,33.0,3.0,50.0,66.66666666666666,96.42857142857143,2.0,New York Islanders,/api/v1/teams/2,6.0,Boston Bruins,/api/v1/teams/6,2022020458.0,/api/v1/game/2022020458/feed/live,/api/v1/game/2022020458/content,1.0,5.199999999999999
81,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-12-09,False,True,False,60:00,0.0,0.0,25.0,4.0,0.0,21.0,0.0,24.0,5.0,W,0.862069,1.0,1.0,29.0,4.0,80.0,,87.5,2.0,New York Islanders,/api/v1/teams/2,1.0,New Jersey Devils,/api/v1/teams/1,2022020425.0,/api/v1/game/2022020425/feed/live,/api/v1/game/2022020425/content,3.0,5.0
82,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-12-04,True,True,False,59:33,0.0,1.0,21.0,1.0,1.0,19.0,1.0,19.0,1.0,W,1.0,1.0,1.0,21.0,0.0,100.0,100.0,100.0,2.0,New York Islanders,/api/v1/teams/2,16.0,Chicago Blackhawks,/api/v1/teams/16,2022020396.0,/api/v1/game/2022020396/feed/live,/api/v1/game/2022020396/content,3.0,11.04
83,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-11-26,True,True,False,60:00,0.0,0.0,26.0,2.0,1.0,23.0,1.0,25.0,2.0,W,0.928571,1.0,1.0,28.0,2.0,100.0,100.0,92.0,2.0,New York Islanders,/api/v1/teams/2,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020337.0,/api/v1/game/2022020337/feed/live,/api/v1/game/2022020337/content,3.0,7.24
84,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-11-19,False,False,False,57:25,0.0,0.0,30.0,7.0,2.0,21.0,2.0,25.0,7.0,L,0.882353,1.0,1.0,34.0,4.0,100.0,100.0,84.0,2.0,New York Islanders,/api/v1/teams/2,25.0,Dallas Stars,/api/v1/teams/25,2022020284.0,/api/v1/game/2022020284/feed/live,/api/v1/game/2022020284/content,-1.5,1.6999999999999993
85,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-11-14,False,True,False,60:00,0.0,0.0,36.0,10.0,1.0,25.0,1.0,26.0,11.0,W,0.947368,1.0,1.0,38.0,2.0,90.9090909090909,100.0,96.15384615384616,2.0,New York Islanders,/api/v1/teams/2,9.0,Ottawa Senators,/api/v1/teams/9,2022020244.0,/api/v1/game/2022020244/feed/live,/api/v1/game/2022020244/content,3.0,9.64
86,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-11-08,False,True,False,59:22,0.0,0.0,37.0,6.0,2.0,29.0,2.0,30.0,8.0,W,0.925,1.0,1.0,40.0,3.0,75.0,100.0,96.66666666666667,2.0,New York Islanders,/api/v1/teams/2,3.0,New York Rangers,/api/v1/teams/3,2022020198.0,/api/v1/game/2022020198/feed/live,/api/v1/game/2022020198/content,3.0,8.879999999999999
87,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-11-05,False,False,False,48:56,0.0,0.0,22.0,5.0,0.0,17.0,0.0,18.0,6.0,L,0.916667,1.0,1.0,24.0,2.0,83.33333333333334,,94.44444444444444,2.0,New York Islanders,/api/v1/teams/2,17.0,Detroit Red Wings,/api/v1/teams/17,2022020181.0,/api/v1/game/2022020181/feed/live,/api/v1/game/2022020181/content,-1.5,1.7799999999999994
88,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-10-29,True,True,False,60:00,0.0,0.0,33.0,3.0,1.0,29.0,1.0,32.0,4.0,W,0.891892,1.0,1.0,37.0,4.0,75.0,100.0,90.625,2.0,New York Islanders,/api/v1/teams/2,21.0,Colorado Avalanche,/api/v1/teams/21,2022020135.0,/api/v1/game/2022020135/feed/live,/api/v1/game/2022020135/content,3.0,6.92
89,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-10-23,False,False,False,58:36,0.0,0.0,29.0,7.0,1.0,21.0,1.0,24.0,7.0,L,0.90625,1.0,1.0,32.0,3.0,100.0,100.0,87.5,2.0,New York Islanders,/api/v1/teams/2,13.0,Florida Panthers,/api/v1/teams/13,2022020090.0,/api/v1/game/2022020090/feed/live,/api/v1/game/2022020090/content,-1.5,2.46
90,40,8473575,Semyon Varlamov,/api/v1/people/8473575,G,Goalie,Goalie,G,New York Islanders,8473575,20222023,2022-10-18,True,True,False,59:53,0.0,0.0,26.0,4.0,0.0,22.0,0.0,24.0,4.0,W,0.928571,1.0,1.0,28.0,2.0,100.0,,91.66666666666666,2.0,New York Islanders,/api/v1/teams/2,28.0,San Jose Sharks,/api/v1/teams/28,2022020051.0,/api/v1/game/2022020051/feed/live,/api/v1/game/2022020051/content,3.0,7.24
91,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-03-09,False,True,False,60:19,0.0,0.0,33.0,2.0,1.0,30.0,1.0,33.0,2.0,W,0.916667,1.0,1.0,36.0,3.0,100.0,100.0,90.9090909090909,2.0,New York Islanders,/api/v1/teams/2,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022021027.0,/api/v1/game/2022021027/feed/live,/api/v1/game/2022021027/content,3.0,7.92
92,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-03-07,True,True,False,59:20,0.0,0.0,22.0,0.0,0.0,22.0,0.0,24.0,0.0,W,0.916667,1.0,1.0,24.0,2.0,,,91.66666666666666,2.0,New York Islanders,/api/v1/teams/2,7.0,Buffalo Sabres,/api/v1/teams/7,2022021017.0,/api/v1/game/2022021017/feed/live,/api/v1/game/2022021017/content,3.0,6.279999999999999
93,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-03-04,True,True,False,59:58,0.0,0.0,22.0,2.0,1.0,19.0,1.0,19.0,3.0,W,0.956522,1.0,1.0,23.0,1.0,66.66666666666666,100.0,100.0,2.0,New York Islanders,/api/v1/teams/2,17.0,Detroit Red Wings,/api/v1/teams/17,2022020989.0,/api/v1/game/2022020989/feed/live,/api/v1/game/2022020989/content,3.0,7.279999999999999
94,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-28,False,False,True,65:00,1.0,0.0,30.0,3.0,0.0,27.0,0.0,28.0,3.0,O,0.967742,1.0,1.0,31.0,1.0,100.0,,96.42857142857143,2.0,New York Islanders,/api/v1/teams/2,30.0,Minnesota Wild,/api/v1/teams/30,2022020962.0,/api/v1/game/2022020962/feed/live,/api/v1/game/2022020962/content,1.0,7.199999999999999
95,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-24,True,False,False,58:38,0.0,0.0,26.0,2.0,0.0,24.0,0.0,26.0,2.0,L,0.928571,1.0,1.0,28.0,3.0,100.0,,92.3076923076923,2.0,New York Islanders,/api/v1/teams/2,26.0,Los Angeles Kings,/api/v1/teams/26,2022020934.0,/api/v1/game/2022020934/feed/live,/api/v1/game/2022020934/content,-1.5,1.7400000000000002
96,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-22,True,True,False,60:00,0.0,0.0,25.0,5.0,1.0,19.0,1.0,19.0,6.0,W,0.961538,1.0,1.0,26.0,1.0,83.33333333333334,100.0,100.0,2.0,New York Islanders,/api/v1/teams/2,52.0,Winnipeg Jets,/api/v1/teams/52,2022020917.0,/api/v1/game/2022020917/feed/live,/api/v1/game/2022020917/content,3.0,8.0
97,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-20,False,True,False,60:00,0.0,0.0,44.0,4.0,1.0,39.0,1.0,40.0,5.0,W,0.956522,1.0,1.0,46.0,2.0,80.0,100.0,97.5,2.0,New York Islanders,/api/v1/teams/2,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022020906.0,/api/v1/game/2022020906/feed/live,/api/v1/game/2022020906/content,3.0,11.559999999999999
98,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-17,True,True,False,59:56,0.0,0.0,40.0,1.0,0.0,39.0,0.0,43.0,1.0,W,0.909091,1.0,1.0,44.0,4.0,100.0,,90.69767441860465,2.0,New York Islanders,/api/v1/teams/2,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022020879.0,/api/v1/game/2022020879/feed/live,/api/v1/game/2022020879/content,3.0,8.6
99,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-14,True,False,True,64:54,1.0,0.0,32.0,8.0,2.0,22.0,2.0,23.0,9.0,O,0.941176,1.0,1.0,34.0,2.0,88.88888888888889,100.0,95.65217391304348,2.0,New York Islanders,/api/v1/teams/2,9.0,Ottawa Senators,/api/v1/teams/9,2022020858.0,/api/v1/game/2022020858/feed/live,/api/v1/game/2022020858/content,1.0,6.68
100,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-09,True,False,False,57:03,0.0,0.0,28.0,5.0,1.0,22.0,1.0,26.0,7.0,L,0.823529,1.0,1.0,34.0,6.0,71.42857142857143,100.0,84.61538461538461,2.0,New York Islanders,/api/v1/teams/2,23.0,Vancouver Canucks,/api/v1/teams/23,2022020826.0,/api/v1/game/2022020826/feed/live,/api/v1/game/2022020826/content,-1.5,-0.7800000000000002
101,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-02-07,True,True,False,60:00,0.0,1.0,32.0,4.0,0.0,28.0,0.0,28.0,4.0,W,1.0,1.0,1.0,32.0,0.0,100.0,,100.0,2.0,New York Islanders,/api/v1/teams/2,55.0,Seattle Kraken,/api/v1/teams/55,2022020816.0,/api/v1/game/2022020816/feed/live,/api/v1/game/2022020816/content,3.0,13.68
102,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-27,True,True,False,59:54,0.0,1.0,23.0,9.0,2.0,12.0,2.0,12.0,9.0,W,1.0,1.0,1.0,23.0,0.0,100.0,100.0,100.0,2.0,New York Islanders,/api/v1/teams/2,17.0,Detroit Red Wings,/api/v1/teams/17,2022020780.0,/api/v1/game/2022020780/feed/live,/api/v1/game/2022020780/content,3.0,11.52
103,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-23,False,False,False,60:00,0.0,0.0,34.0,8.0,1.0,25.0,1.0,29.0,9.0,L,0.871795,1.0,1.0,39.0,5.0,88.88888888888889,100.0,86.20689655172413,2.0,New York Islanders,/api/v1/teams/2,10.0,Toronto Maple Leafs,/api/v1/teams/10,2022020752.0,/api/v1/game/2022020752/feed/live,/api/v1/game/2022020752/content,-1.5,1.6600000000000001
104,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-21,True,False,False,57:20,0.0,0.0,21.0,1.0,0.0,20.0,0.0,24.0,1.0,L,0.84,1.0,1.0,25.0,4.0,100.0,,83.33333333333334,2.0,New York Islanders,/api/v1/teams/2,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020739.0,/api/v1/game/2022020739/feed/live,/api/v1/game/2022020739/content,-1.5,-0.45999999999999996
105,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-19,False,False,True,60:12,1.0,0.0,42.0,5.0,0.0,37.0,0.0,40.0,5.0,O,0.933333,1.0,1.0,45.0,3.0,100.0,,92.5,2.0,New York Islanders,/api/v1/teams/2,7.0,Buffalo Sabres,/api/v1/teams/7,2022020722.0,/api/v1/game/2022020722/feed/live,/api/v1/game/2022020722/content,1.0,8.08
106,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-16,True,False,True,63:59,1.0,0.0,31.0,1.0,0.0,30.0,0.0,34.0,1.0,O,0.885714,1.0,1.0,35.0,4.0,100.0,,88.23529411764706,2.0,New York Islanders,/api/v1/teams/2,15.0,Washington Capitals,/api/v1/teams/15,2022020702.0,/api/v1/game/2022020702/feed/live,/api/v1/game/2022020702/content,1.0,4.4399999999999995
107,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-14,True,True,False,60:00,0.0,0.0,22.0,2.0,1.0,19.0,1.0,20.0,2.0,W,0.956522,1.0,1.0,23.0,1.0,100.0,100.0,95.0,2.0,New York Islanders,/api/v1/teams/2,8.0,Montréal Canadiens,/api/v1/teams/8,2022020679.0,/api/v1/game/2022020679/feed/live,/api/v1/game/2022020679/content,3.0,7.279999999999999
108,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-12,True,False,False,59:05,0.0,0.0,33.0,7.0,2.0,24.0,3.0,25.0,7.0,L,0.942857,1.0,1.0,35.0,2.0,100.0,66.66666666666666,96.0,2.0,New York Islanders,/api/v1/teams/2,30.0,Minnesota Wild,/api/v1/teams/30,2022020669.0,/api/v1/game/2022020669/feed/live,/api/v1/game/2022020669/content,-1.5,4.42
109,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-10,True,False,True,65:00,1.0,0.0,25.0,1.0,1.0,23.0,1.0,24.0,1.0,O,0.961538,1.0,1.0,26.0,1.0,100.0,100.0,95.83333333333334,2.0,New York Islanders,/api/v1/teams/2,25.0,Dallas Stars,/api/v1/teams/25,2022020653.0,/api/v1/game/2022020653/feed/live,/api/v1/game/2022020653/content,1.0,6.0
110,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-05,False,False,False,57:50,0.0,0.0,34.0,7.0,1.0,26.0,2.0,28.0,8.0,L,0.894737,1.0,1.0,38.0,4.0,87.5,50.0,92.85714285714286,2.0,New York Islanders,/api/v1/teams/2,22.0,Edmonton Oilers,/api/v1/teams/22,2022020618.0,/api/v1/game/2022020618/feed/live,/api/v1/game/2022020618/content,-1.5,2.66
111,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-03,False,True,False,60:00,0.0,0.0,24.0,5.0,0.0,19.0,0.0,20.0,6.0,W,0.923077,1.0,1.0,26.0,2.0,83.33333333333334,,95.0,2.0,New York Islanders,/api/v1/teams/2,23.0,Vancouver Canucks,/api/v1/teams/23,2022020607.0,/api/v1/game/2022020607/feed/live,/api/v1/game/2022020607/content,3.0,6.76
112,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2023-01-01,False,False,False,57:36,0.0,0.0,31.0,4.0,3.0,24.0,3.0,26.0,5.0,L,0.911765,1.0,1.0,34.0,3.0,80.0,100.0,92.3076923076923,2.0,New York Islanders,/api/v1/teams/2,55.0,Seattle Kraken,/api/v1/teams/55,2022020594.0,/api/v1/game/2022020594/feed/live,/api/v1/game/2022020594/content,-1.5,2.9399999999999995
113,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2022-12-29,True,True,False,60:00,0.0,0.0,20.0,2.0,1.0,17.0,1.0,18.0,2.0,W,0.952381,1.0,1.0,21.0,1.0,100.0,100.0,94.44444444444444,2.0,New York Islanders,/api/v1/teams/2,29.0,Columbus Blue Jackets,/api/v1/teams/29,2022020567.0,/api/v1/game/2022020567/feed/live,/api/v1/game/2022020567/content,3.0,6.8
114,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2022-12-27,True,True,False,59:59,0.0,0.0,20.0,1.0,0.0,19.0,0.0,20.0,1.0,W,0.952381,1.0,1.0,21.0,1.0,100.0,,95.0,2.0,New York Islanders,/api/v1/teams/2,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022020550.0,/api/v1/game/2022020550/feed/live,/api/v1/game/2022020550/content,3.0,6.8
115,30,8478009,Ilya Sorokin,/api/v1/people/8478009,G,Goalie,Goalie,G,New York Islanders,8478009,20222023,2022-12-23,True,True,False,60:00,0.0,0.0,22.0,3.0,4.0,15.0,4.0,16.0,3.0,W,0.956522,1.0,1.0,23.0,1.0,100.0,100.0,93.75,2.0,New York Islanders,/api/v1/teams/2,13.0,Florida Panthers,/api/v1/teams/13,2022020538.0,/api/v1/game/2022020538/feed/live,/api/v1/game/2022020538/content,3.0,7.279999999999999
